filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
1,1.0010847601529604,0.9913130162346909,1.0,0.9722222222222222,1.0285714285714285,0.991313016234691,0.9891658369096124
2,0.9936844005213048,0.992673466455969,0.967741935483871,1.0,0.967741935483871,0.9778574445685664,1.0053319144154016
3,0.9936442607501776,0.9926193921852388,1.0,1.0,1.0,1.007659079945621,1.0053583716356316
4,0.9925061601521566,0.9737571074500656,0.9666666666666667,1.0,0.9666666666666668,1.022444962822569,0.9885171734318736
5,0.9999999978270133,1.0017966761491242,1.0,1.0,1.0,1.0172089327052645,1.0017966805029057
6,1.0102199003772294,0.9780301898072037,0.9310344827586207,1.0,0.9310344827586207,0.979537170068848,0.9583417794661748
7,0.9771245078063325,1.0047371638141809,1.0740740740740742,1.0,1.0740740740740742,1.0201946586420914,1.0523317023984333
8,1.0000000027517009,0.9978707224334601,1.0,1.0,1.0,0.99787072243346,0.9978707169417762
9,0.9707163055977223,0.9384240207285475,0.9655172413793104,0.9714285714285714,0.9939148073022311,0.9695194287429902,0.9958970968322799
10,1.02738117819208,1.034269936657463,0.9642857142857143,1.0294117647058822,0.9367346938775512,1.0547280233166216,0.9798750303841584
11,0.971102148420793,0.8927449748743719,0.9259259259259259,0.9714285714285714,0.9531590413943355,0.9384223863399155,0.9466677545842834
12,0.9916229195425038,1.0367634124890062,1.04,1.0,1.0399999999999998,1.0388105872337465,1.0543542433312396
13,0.9864033835236017,0.9714964370546318,0.9615384615384616,1.0,0.9615384615384617,0.9958971042246918,0.9984632982254394
14,0.9862159708034434,0.9661194551170101,1.04,0.9705882352941176,1.0715151515151513,0.9893236584742624,0.9933144774179893
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
