filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
1,1.0035739767574081,0.9969703527375027,0.9722222222222222,1.0,0.9722222222222223,0.9967040735736261,0.9898820775912262
2,1.0007375590912622,0.9934158165111063,1.0285714285714285,1.0,1.0285714285714285,0.998546194650971,0.9919520304194718
3,0.9853337520043807,0.9927166788055353,1.0,0.9824561403508771,1.017857142857143,1.0020512386615141,1.0224888940255583
4,1.0010578125736465,1.002494497432135,1.0,1.0,1.0,0.9991716003373803,1.0003769553992783
5,0.9543368479980135,0.9212529274004684,0.9444444444444444,0.9464285714285714,0.9979035639412996,0.9809821335251965,1.011522378624957
6,0.9908732917820242,0.9823641563393708,1.0,1.0,1.0,0.992784281807148,1.0005441634881052
7,0.9980923867370529,0.9819666828400453,1.0,1.0,1.0,1.000231264472533,0.9857238556035129
8,0.9869491071100082,0.986823684427242,1.0,0.9811320754716981,1.0192307692307694,0.9990660720850044,1.0130947093329479
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
