filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
1,0.813423275721605,0.9889240506329114,1.2272727272727273,0.9791666666666666,1.2533849129593813,1.0139996874338362,1.4946164171089387
2,0.9219788826704144,1.0500571428571428,1.0740740740740742,0.9787234042553191,1.0974235104669887,1.0390807714318595,1.23529585919332
3,0.9877162903760305,0.9886808881149325,0.9655172413793104,1.0,0.9655172413793104,0.9913478015231125,1.013425215001915
4,0.9771045725439652,0.9534346103038309,1.0,0.9782608695652174,1.0222222222222221,0.9924813663195424,0.9986396878370679
5,0.9850221208470571,0.967786629719432,0.9642857142857143,1.0,0.9642857142857142,1.0019184993697894,0.9974419981297435
6,1.0032303539961855,0.9883082796468623,1.0,0.9777777777777777,1.0227272727272727,1.0195000635345834,0.9819539152656924
7,0.989006392583296,0.9818928054080155,1.0,1.0,1.0,0.9841477801274551,1.0038431975612505
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
