filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
0,252.43354773521423,3421.5,19,49,0.3877551020408163,0.8552722150192161,0.6747334896511568
1,249.84776067733765,3380.0,19,49,0.3877551020408163,0.8650094357815815,0.6804177612186814
2,249.84775960445404,3345.0,19,49,0.3877551020408163,0.8667120670938097,0.673372020953679
3,249.60511827468872,3360.5,19,49,0.3877551020408163,0.8558652386964284,0.6778081565600881
4,249.84776067733765,3359.0,19,49,0.3877551020408163,0.8558169568735774,0.6761903135898079
5,248.19090616703033,3304.0,19,49,0.3877551020408163,0.8568127685735579,0.6740283650434844
6,248.53405165672302,3119.0,17,48,0.3541666666666667,0.840917725697536,0.6345318688846386
7,246.2914116382599,3154.5,18,48,0.375,0.8343186640649101,0.6534943842976976
8,249.0193326473236,3265.0,18,48,0.375,0.8533227720776961,0.6616478716298699
9,246.77669084072113,3185.5,18,48,0.375,0.8441797034411589,0.6573235634287982
10,243.4629842042923,3125.5,18,48,0.375,0.8381388509026634,0.6626183905191227
11,239.8061295747757,3082.5,18,48,0.375,0.8353440299090893,0.673584972917203
12,245.60511827468872,3242.5,19,48,0.3958333333333333,0.8527459652582258,0.6754839319839705
13,236.39191484451294,2951.0,17,47,0.3617021276595745,0.8325656855114845,0.6636113974375796
14,237.8061318397522,2902.5,17,48,0.3541666666666667,0.8323984758983364,0.6449647733045067
15,240.29141068458557,2802.5,16,48,0.3333333333333333,0.820788683723815,0.6099285901328491
16,238.97770273685455,2898.5,17,48,0.3541666666666667,0.8269007440551778,0.6377763412303759
17,237.2203447818756,2790.0,17,47,0.3617021276595745,0.8027220679232239,0.6230317824864978
18,240.04877054691315,2777.0,17,47,0.3617021276595745,0.8150752059194974,0.605601262384017
19,236.73506271839142,2680.0,16,48,0.3333333333333333,0.7834529355167964,0.600923912739692
20,237.46298360824585,2701.5,16,47,0.3404255319148936,0.8328707124354994,0.6020367401305448
21,234.39191675186157,2653.0,16,47,0.3404255319148936,0.8141079397071964,0.6068227482008111
22,234.87719988822937,2687.0,15,47,0.3191489361702128,0.8341054012239156,0.6120625522023874
23,236.14927542209625,2695.5,15,47,0.3191489361702128,0.8199476162695729,0.6074016473603214
24,234.63455605506897,2731.5,16,47,0.3404255319148936,0.8228064005143074,0.6234865963892104
25,234.63455605506897,2731.5,16,47,0.3404255319148936,0.8228064005143074,0.6234865963892104
26,234.63455605506897,2731.5,16,47,0.3404255319148936,0.8228064005143074,0.6234865963892104
27,234.63455605506897,2731.5,16,47,0.3404255319148936,0.8228064005143074,0.6234865963892104
28,234.63455605506897,2731.5,16,47,0.3404255319148936,0.8228064005143074,0.6234865963892104
29,234.63455605506897,2731.5,16,47,0.3404255319148936,0.8228064005143074,0.6234865963892104
30,234.63455605506897,2731.5,16,47,0.3404255319148936,0.8228064005143074,0.6234865963892104
31,234.63455605506897,2731.5,16,47,0.3404255319148936,0.8228064005143074,0.6234865963892104
