filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
1,1.0031725920383427,1.0003256798567008,1.0,1.0,1.0,1.0040063666297028,0.9940085078666606
2,0.9959111502554021,1.0167670519290248,1.0,1.0,1.0,1.001592809524844,1.025133143830152
3,0.9955091036777756,1.0163304514889528,1.0625,1.0,1.0624999999999998,1.00128530830306,1.025520783663628
4,1.0054454445651069,1.0067737870195337,1.0,1.0,1.0,1.0035382092651235,0.9958980406422433
5,1.000929233154966,0.9995305898920357,1.0,1.0,1.0,1.0052444056540948,0.9976755819675261
6,1.0000000004561072,0.9956167814652473,1.0,1.0,1.0,0.9954170579479092,0.9956167805570313
7,0.9716324468447668,0.935062893081761,0.9411764705882353,0.9622641509433962,0.9780853517877741,1.0061199166975057,0.9904596879641303
8,0.9957823413560772,0.9725912224651084,1.0,1.0196078431372548,0.9807692307692308,0.9923087021667448,0.9808475346831207
9,0.9729970628665578,0.9598893499308437,0.9375,0.9423076923076923,0.9948979591836733,1.0263206838635452,1.0139069840169583
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
