filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
1,1.0037561629158183,1.0141822105749962,1.0384615384615385,1.0,1.0384615384615385,1.0061328923021187,1.006606055935602
2,1.0000000021539333,1.0100319197446421,1.0,1.0,1.0,0.9953726680942532,1.0100319153935593
3,1.0,1.000300978179082,1.0,1.0,1.0,1.000300978179082,1.000300978179082
4,0.9973539300936543,1.0013539942831353,1.0,1.0,1.0,1.0013539942831353,1.00667440757583
5,1.0010989465428763,1.0031550480769231,1.0,1.0,1.0,1.004066032509302,1.000953849696066
6,0.9770577911314385,0.9663022315411113,1.0,0.9722222222222222,1.0285714285714287,0.992996063673743,1.0122143224575688
7,0.9896157497767634,0.9741165530068195,0.9629629629629629,1.0,0.9629629629629629,1.000785901102496,0.9946670382495096
8,1.0011353004023518,0.9902943516308671,1.0,1.0,1.0,0.992767078169104,0.9880496118829747
9,0.9999999994428574,0.9938946015424165,1.0,0.9714285714285714,1.0294117647058822,1.0151604254348419,0.9938946026498982
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
