filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
1,1.0000000005230618,1.010701920050362,1.0,1.0,1.0,1.005796283225331,1.0107019189930426
2,0.9974297070365725,0.9973528495795703,1.0,1.0,1.0,1.012019803249858,1.0024996623156455
3,0.9999999984267705,1.001249024199844,1.0,1.0,1.0,1.001249024199844,1.0012490273502328
4,0.9999999989511801,0.9978169343520973,1.0,1.0,1.0,0.9978169343520973,0.9978169364451575
5,1.0,0.9996874511642444,1.0,1.0,1.0,0.9996874511642445,0.9996874511642445
6,0.9974230841241521,0.9942160387681725,1.0,1.0,1.0,1.0029372320907004,0.9993599354899881
7,0.9640896557866555,0.95062893081761,1.0,0.975609756097561,1.025,0.9908935688716032,1.022765761429303
8,0.9805911365716655,0.9624545153820708,0.9565217391304348,0.975,0.9810479375696768,0.9949644468858021,1.0009313399182647
9,0.9868046504314297,0.9738786733115655,1.0,0.9743589743589743,1.0263157894736843,1.002427388381561,1.0000978196965542
10,0.9916918280339891,0.9828833598023645,0.9545454545454546,0.9736842105263158,0.9803439803439803,1.0215577388514268,0.9994210987497694
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
