filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
0,166.95331740379333,1851.5,20,27,0.7407407407407407,0.8435768641336755,0.8347251029604487
1,165.2964632511139,1843.5,20,27,0.7407407407407407,0.8399319195411454,0.8478633901637983
2,165.2964632511139,1827.5,20,27,0.7407407407407407,0.8325235534154053,0.8405046626115223
3,161.0538228750229,1745.0,20,26,0.7692307692307693,0.8281917418130043,0.8454018996811781
4,159.88224947452545,1727.0,20,26,0.7692307692307693,0.8151198281491518,0.8489882930178654
5,162.95331728458405,1598.5,18,26,0.6923076923076923,0.7922450964787658,0.7564776349395416
6,160.12489068508148,1711.5,20,26,0.7692307692307693,0.8319571124652084,0.8388205758740651
7,151.0538227558136,1137.0,13,24,0.5416666666666666,0.6828828828828829,0.6261910955103509
8,152.71067655086517,1146.0,14,23,0.6086956521739131,0.6854066985645934,0.6175266137222936
9,138.71067678928375,1053.0,14,22,0.6363636363636364,0.6802325581395349,0.6877307669410869
10,173.4385985136032,1081.5,12,23,0.5217391304347826,0.6656356287389341,0.45179859577389464
11,146.46803617477417,1082.5,13,23,0.5652173913043478,0.7404240766073872,0.6340916756109717
12,163.2964632511139,1205.5,14,23,0.6086956521739131,0.7646976263355599,0.568098341431642
13,172.0243844985962,1234.0,15,23,0.6521739130434783,0.686298239513693,0.5240165439285813
14,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
15,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
16,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
17,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
18,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
19,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
20,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
21,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
22,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
23,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
24,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
25,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
26,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
27,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
28,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
29,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
30,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
31,179.68123936653137,1071.0,11,23,0.4782608695652174,0.7404055399203393,0.41686349546446294
