filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
1,0.9617223327120279,0.977284733227681,1.0,0.9803921568627451,1.02,0.9870459802346974,1.0566270196607024
2,1.0144860747204407,1.0013513513513514,1.0,1.0,1.0,0.9945406944342082,0.9729584810423573
3,0.9916354252224807,1.005757984705353,1.03125,1.0,1.03125,0.9907336389862457,1.022796946665645
4,0.9852592134282724,0.9846140084086233,0.9696969696969697,0.98,0.989486703772418,1.0140519802872505,1.0142966726278388
5,1.0121075488533977,1.0003634051058417,1.03125,1.0,1.03125,0.9694640378403668,0.9765724493955437
6,0.9679577357500153,0.9623104168558714,0.9696969696969697,0.9795918367346939,0.9898989898989898,1.0413490916308228,1.0270755647977736
7,0.9408266323201696,0.8767459418648547,0.90625,0.9375,0.9666666666666668,1.009339367541278,0.9905001806765767
8,0.9894289529080901,0.9649085037674919,1.0,1.0,1.0,0.9810910333189788,0.9856367875711654
9,0.9893160101662828,0.9881749219098617,1.0,0.9777777777777777,1.0227272727272727,1.000179464608622,1.0096335027886472
10,0.9860375622313049,0.9794536012643937,1.0,1.0,1.0,1.0079732757281432,1.0073884071149253
11,0.990926825791802,0.9737206085753803,0.9655172413793104,0.9772727272727273,0.987971130713713,1.0090220738244309,0.991633501862293
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
