filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
0,281.56348979473114,2845.0,25,36,0.6944444444444444,0.6773809523809524,0.45096148926051655
1,281.56348860263824,2861.0,25,36,0.6944444444444444,0.6811904761904762,0.4534976561333316
2,270.2497808933258,2848.0,25,36,0.6944444444444444,0.6780952380952381,0.4900260274585359
3,289.0782073736191,2834.0,25,36,0.6944444444444444,0.6747619047619048,0.42616620198908717
4,262.59292674064636,2769.0,24,35,0.6857142857142857,0.683937842898196,0.5046226877706477
5,301.3208488225937,2980.5,24,36,0.6666666666666666,0.7114079418572694,0.4125158365510838
6,228.4507908821106,2888.0,23,35,0.6571428571428571,0.7113300492610838,0.6953792401769519
7,364.33304142951965,2411.0,20,35,0.5714285714285714,0.6118101442305371,0.2282495635957787
8,249.5218586921692,2862.5,23,35,0.6571428571428571,0.7058946446732655,0.5777476208154003
9,359.98989474773407,2543.0,21,35,0.6,0.6421095970563065,0.24659008165679916
10,338.09039974212646,2475.5,20,35,0.5714285714285714,0.6294177472667175,0.27214923436400856
11,309.7056248188019,2711.0,19,35,0.5428571428571428,0.6677451035668136,0.35517402389426994
12,262.93607234954834,2350.0,21,34,0.6176470588235294,0.6679718059578165,0.42714702279967187
13,221.62236440181732,2617.0,21,35,0.6,0.7074961754440336,0.6695552487546833
14,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
15,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
16,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
17,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
18,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
19,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
20,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
21,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
22,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
23,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
24,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
25,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
26,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
27,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
28,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
29,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
30,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
31,238.1076453924179,2184.0,20,33,0.6060606060606061,0.6889412097911757,0.48407852575385923
