filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
0,254.87719798088074,4364.0,30,43,0.6976744186046512,0.8405238828967643,0.8441752942750711
1,254.04877054691315,4357.0,30,43,0.6976744186046512,0.839175654853621,0.8483268813790457
2,253.22034394741058,4340.0,30,43,0.6976744186046512,0.8359013867488444,0.8505550056871606
3,252.6345570087433,4250.5,29,42,0.6904761904761905,0.8280732515098383,0.836882280780621
4,252.87719762325287,4114.0,29,42,0.6904761904761905,0.8273504273504273,0.8084530640109966
5,299.2619731426239,3953.5,28,41,0.6829268292682927,0.7926022453889334,0.5547387927047734
6,272.0487713813782,3669.0,27,40,0.675,0.8262583042450174,0.6229655602509372
7,275.36247956752777,3513.0,26,40,0.65,0.83983999094348,0.5822084259028677
8,271.94826543331146,3500.5,26,41,0.6341463414634146,0.8143907286712231,0.5947950694836486
9,323.30360329151154,3514.0,26,41,0.6341463414634146,0.7928462253491211,0.42246480208858633
10,253.80612933635712,3571.5,27,39,0.6923076923076923,0.819151376146789,0.6967168380561238
11,262.6345558166504,3397.5,25,41,0.6097560975609756,0.8002306517885291,0.6189642913636652
12,275.46298372745514,3291.5,26,39,0.6666666666666666,0.7862491116435377,0.5451013138721038
13,291.7056254148483,3344.0,26,39,0.6666666666666666,0.7883879288171459,0.4938402957261333
14,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
15,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
16,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
17,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
18,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
19,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
20,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
21,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
22,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
23,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
24,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
25,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
26,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
27,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
28,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
29,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
30,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
31,267.56348967552185,3217.0,25,38,0.6578947368421053,0.7851092951077093,0.5646862615809904
