filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
1,0.9811992998913656,0.9676720804331013,1.0,0.975,1.0256410256410258,0.9977663314974197,1.0051103648582012
2,1.0063869773936631,1.0129475703324808,1.0,1.0,1.0,1.011791981069468,1.0001311415193692
3,0.9962823412298679,0.9876913365946032,1.0,0.9743589743589743,1.026315789473684,0.9876665752246561,0.9950762918651832
4,0.9861668045278653,0.9797092187250359,1.0,1.0,1.0,1.0147670620327809,1.007387216391244
5,1.0064594849071182,1.0040769732550554,1.0,1.0,1.0,0.9686971270723466,0.9912299445078118
6,0.9550738257409959,0.9494883872015591,1.0,0.9736842105263158,1.0270270270270272,1.0046141518921552,1.0409162083105892
7,1.0106563697779618,1.028908655490934,1.0,1.0,1.0,1.022714736662558,1.0073254014846507
8,1.0188064071309728,1.0136325852036576,1.0,1.027027027027027,0.9736842105263157,0.979934037591808,0.9765561700500611
9,1.0103493716213339,0.9857306872232245,0.9583333333333334,1.0,0.9583333333333334,0.9962065330949127,0.9656397292213756
10,0.9692699292102243,0.9772046589018303,1.0,0.9736842105263158,1.027027027027027,1.0029868695711885,1.0401501839035074
11,1.0278005057243547,1.0383109143538225,1.0434782608695652,1.027027027027027,1.0160183066361557,0.9927837665705158,0.9829009732607018
12,0.9935159836563615,0.9745818301082322,1.0,1.0,1.0,0.9858448955014866,0.987344231994102
13,0.9950572195994923,0.9840148073363622,0.9583333333333334,1.0,0.9583333333333334,1.002085294078095,0.9938149454338701
14,0.9814490480189663,0.988030095759234,1.0,0.9736842105263158,1.027027027027027,1.0245421812657187,1.0257337780992377
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
