filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
1,0.997230065137045,0.9972921312519911,1.0,1.0,1.0,1.001296979987098,1.0028400401006108
2,0.9999999994347443,0.9974444976840761,1.0,1.0,1.0,0.997444497684076,0.9974444988116984
3,0.9999999949126985,0.9878302642113691,0.9642857142857143,0.9714285714285714,0.9926470588235293,1.0096321465227478,0.9878302742621498
4,0.9999999977389771,0.9935159669314314,1.0,1.0,1.0,0.9882405483259085,0.993515971424156
5,0.9932942136882615,0.9923315385870451,1.0,1.0,1.0,1.0003519303381363,1.0057753403337537
6,0.9932489425395538,0.998191384413022,1.0,1.0,1.0,1.0011985146282234,1.0118068012281665
7,0.9892214897294558,0.9780925712403229,1.0,1.0,1.0,0.9970321500915522,0.9995231923389579
8,1.008049886250822,1.0077467160660154,1.0,1.0,1.0,0.9931770277665479,0.9917160494209933
9,0.9812054667819163,0.9791109625668449,1.0,1.0,1.0,1.0102377750420335,1.0169790225547752
10,1.0081385594587826,1.0061443932411673,1.0,0.9705882352941176,1.0303030303030305,0.9920240883370564,0.9899650430382523
11,0.990255195202632,0.9786259541984733,1.0,1.0,1.0,1.0078902082329395,0.9979814535745217
12,0.9988061186413033,1.0098803952158086,1.0,1.0,1.0,1.004775736338253,1.0122960751641061
13,0.9872618191590171,0.9689323721249571,0.9629629629629629,1.0,0.9629629629629629,0.9912721051071912,0.9940970445486512
14,1.015825492363151,1.0240921169176262,1.0384615384615385,1.0,1.0384615384615385,0.9941567834059992,0.9924321124255665
15,0.9918614399318264,0.9854696419304618,0.9629629629629629,1.0,0.9629629629629629,1.0151437440881101,1.0017082176245438
16,0.9983006160302683,1.0087765490609093,1.0384615384615385,1.0,1.0384615384615385,0.992239228584501,1.012213906054198
17,1.0140312383038912,1.0125282756220637,1.0,1.0,1.0,0.9993128044672813,0.9847012559627648
18,0.9832971581332938,0.9778312424815261,1.0,1.0,1.0,0.9987393197297413,1.011333378711558
19,1.0087433030859756,1.005096660808436,1.0,1.0,1.0,1.0066960444908362,0.9877487781285526
20,0.9983075607300846,0.9975520195838433,1.0,1.0,1.0,0.9880126136954661,1.0009372034082162
21,0.9988012369934152,0.9987730061349693,1.0,1.0,1.0,1.0064167805320945,1.001171903099496
22,0.9831118758352929,0.9924534924534925,1.0,1.0,1.0,1.0183027450161435,1.026843550456213
23,0.9963375438733225,0.97789566755084,0.9629629629629629,1.0,0.9629629629629629,1.0471115133484494,0.985098211814841
24,1.0095922253377465,1.0139240506329115,1.0,1.0,1.0,0.9469019523707358,0.9947488134653553
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
