filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
1,0.99207203339889,0.99839258698941,0.9705882352941176,0.9791666666666666,0.9912390488110138,1.0091954325307715,1.0144132979120863
2,1.0123758400588503,1.0095652997442939,1.0303030303030303,1.0212765957446808,1.0088383838383839,0.9784970569687584,0.9850332038947177
3,0.9936072329393305,0.9858348968105065,1.0,0.9791666666666666,1.0212765957446808,1.0100904149106842,0.9985612267760287
4,1.0147343503830524,1.002188600247407,0.9411764705882353,1.0425531914893618,0.9027611044417766,0.9976336131347818,0.9732955416588465
5,0.97277372136489,0.9511963539688568,0.96875,0.9795918367346939,0.9889322916666669,1.0250512912288152,1.0051861983805295
6,1.0241445438312173,1.0599920143741266,1.032258064516129,1.0208333333333333,1.0111915734035548,0.9768128891766418,1.010601834370829
7,0.9071928429630509,0.8472549204256521,0.96875,0.8775510204081632,1.103924418604651,0.9989683922673382,1.0294727823433134
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
