filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
1,1.0017811697151642,1.0059786607799852,1.0,1.0,1.0,0.995863377743786,1.0024045752422317
2,0.9974855245028449,0.999817134497577,1.0,1.0,1.0,1.0067917600782146,1.004864193943541
3,0.9982175137442292,0.9964334705075446,1.0,0.9841269841269841,1.0161290322580645,0.9988708554153056,0.9999952488391721
4,0.9809703897114362,0.9769640234948604,1.0,1.0,1.0,1.003058396236383,1.0152354502107408
5,0.9999999985182472,0.9951150775011742,1.0,0.9838709677419355,1.0163934426229508,0.9987203041664594,0.9951150804502037
6,0.9908984574261323,0.9800811856886623,1.0,1.0,1.0,1.0119424842295959,0.9981682408304479
7,0.9848580351541221,0.9757272201887883,0.96,0.9836065573770492,0.976,0.9939992655106756,1.0059610273761108
8,0.9838526097541451,0.9681145113524185,1.0,0.9833333333333333,1.0169491525423728,0.9897985075997077,1.0001534698934313
9,0.9897352711679872,0.9439176098705007,0.9583333333333334,0.9830508474576272,0.9748563218390803,0.9932167849886258,0.9635982297350563
10,1.0007934451027494,1.0050772388462785,1.0434782608695652,1.0,1.0434782608695652,0.9929842680447033,1.0034841878685576
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
