filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
0,252.35028612613678,4295.5,29,42,0.6904761904761905,0.8445065327971808,0.8476488641680174
1,250.69343221187592,4236.5,29,42,0.6904761904761905,0.8373853846451884,0.8470931352205661
2,251.52185988426208,4198.5,29,42,0.6904761904761905,0.8434786768753448,0.8339740743731135
3,246.69343149662018,4069.5,29,41,0.7073170731707317,0.8389343536081061,0.8403026724625196
4,250.69343209266663,4216.5,29,41,0.7073170731707317,0.8379369544223177,0.8430941126057827
5,251.17871260643005,4183.5,29,41,0.7073170731707317,0.829034518245226,0.8332666052635206
6,248.10764455795288,4167.0,29,41,0.7073170731707317,0.8342342686380309,0.8506542438927293
7,251.17871356010437,4184.5,29,41,0.7073170731707317,0.8422904157517405,0.8334657782354091
8,251.17871296405792,4168.5,29,41,0.7073170731707317,0.8467054310797719,0.8302789133859058
9,251.76449942588806,4200.0,29,41,0.7073170731707317,0.8484158973275284,0.8326647342507603
10,246.6934323310852,4058.5,29,41,0.7073170731707317,0.8289417495849207,0.8380312994513617
11,250.93607187271118,4176.0,29,41,0.7073170731707317,0.854512294703699,0.8333820909350798
12,246.3502860069275,4038.5,29,40,0.725,0.8465751450614067,0.8362262754697619
13,244.69343149662018,4006.5,29,40,0.725,0.8542648331253985,0.840872962411845
14,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
15,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
16,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
17,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
18,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
19,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
20,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
21,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
22,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
23,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
24,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
25,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
26,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
27,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
28,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
29,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
30,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
31,241.5218596458435,3918.5,29,40,0.725,0.8370011093297104,0.8441445622267885
