filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
0,126.22539508342743,1006.0,13,21,0.6190476190476191,0.7869214409654259,0.793440504947884
1,121.05382323265076,959.0,13,21,0.6190476190476191,0.7936008576325362,0.8223779373909054
2,118.22539579868317,935.0,13,21,0.6190476190476191,0.7894291828030365,0.8406203931490365
3,117.15432810783386,888.5,12,20,0.6,0.7973604819688023,0.8134870071468203
4,117.63960921764374,886.5,12,20,0.6,0.7991577291024665,0.8049732667040311
5,115.63960862159729,868.5,13,20,0.65,0.795329803689777,0.8161433766906372
6,113.63960886001587,823.5,12,20,0.6,0.7884444336589999,0.8013348065583304
7,114.81118202209473,840.5,12,20,0.6,0.800323886524291,0.8012705952212911
8,117.63960921764374,886.5,13,20,0.65,0.7725028905232174,0.8049732667040311
9,119.05382299423218,895.0,12,20,0.6,0.7888239300910784,0.7934986783527909
10,116.81118190288544,867.5,12,20,0.6,0.7990976086669733,0.7989332778508301
11,119.29646372795105,887.5,12,20,0.6,0.8175206082904194,0.783651709582016
12,117.88225030899048,875.0,12,20,0.6,0.8060062335257656,0.7912634069103404
13,114.22539556026459,824.0,12,19,0.631578947368421,0.8213716170919122,0.7936184109554316
14,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
15,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
16,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
17,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
18,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
19,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
20,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
21,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
22,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
23,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
24,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
25,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
26,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
27,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
28,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
29,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
30,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
31,114.81118214130402,848.5,12,20,0.6,0.798964355635729,0.8088972024192991
