filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
1,1.0000000020550446,1.0132377275234419,1.0,1.0,1.0,0.9984292596731649,1.0132377233589447
2,1.000000000685015,0.9983669025585193,1.0,1.0,1.0,1.0025409729437236,0.9983669011907269
3,0.9904791833191493,0.990185387131952,1.0,1.0,1.0,1.0085132842494589,1.0093128624830636
4,0.9917953572501597,0.9947687224669604,1.0,0.967741935483871,1.0333333333333334,0.9917348411425739,1.011295278905516
5,1.0048459250213264,0.9806255189593136,1.0,1.0,1.0,0.9984491536786031,0.9711900838572978
6,0.948606722541918,0.8938752469658482,0.9411764705882353,0.9333333333333333,1.0084033613445378,0.9686260072728525,0.9933550749998875
7,0.9320598814719763,0.9213766971897694,1.0,0.9285714285714286,1.076923076923077,1.0068433411166755,1.0605950454519928
8,1.0054544050866658,0.9890335846470185,1.0,1.0,1.0,1.0154959592880783,0.9783320402321806
9,0.9683818639608041,0.9521829521829522,1.0,1.0,1.0,0.9937328959854865,1.0153764981711357
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
