filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
0,186.10764527320862,2018.0,16,33,0.48484848484848486,0.8678577443532898,0.7321542663894722
1,183.86500453948975,1988.5,16,33,0.48484848484848486,0.8646804065376831,0.7391580409111828
2,181.6223645210266,1923.0,16,33,0.48484848484848486,0.8629015952371879,0.7325723073121224
3,181.27921998500824,1919.0,16,32,0.5,0.852961772778595,0.7338187276475913
4,181.6223645210266,1924.0,16,32,0.5,0.8479101285760343,0.7329532601500383
5,185.5218596458435,1983.5,16,33,0.48484848484848486,0.8653053736333722,0.7241889450640103
6,183.86500465869904,1975.5,16,32,0.5,0.8554053345297694,0.7343257268929266
7,184.45079159736633,1977.0,16,33,0.48484848484848486,0.8601955423425846,0.7302229640603117
8,180.79393684864044,1905.0,16,32,0.5,0.8594698803758956,0.7323810868775247
9,184.1076455116272,1973.0,16,33,0.48484848484848486,0.8691280692968929,0.7314645805401779
10,180.45079135894775,1911.0,16,32,0.5,0.8582316355036871,0.7374846224516063
11,185.52185893058777,1973.5,16,32,0.5,0.8609428559946862,0.7205378845999082
12,180.10764622688293,1893.0,16,31,0.5161290322580645,0.854977027015593,0.7333244695995835
13,184.69343256950378,1940.5,16,32,0.5,0.8595657953815549,0.7148593558097935
14,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
15,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
16,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
17,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
18,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
19,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
20,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
21,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
22,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
23,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
24,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
25,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
26,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
27,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
28,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
29,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
30,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
31,184.69343197345734,1954.5,16,33,0.48484848484848486,0.8608487355749839,0.7200168100738671
