filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
1,0.992451009860334,0.9993255395683454,1.0,1.0,1.0,1.0094862249242604,1.014585919306128
2,1.004455733794787,1.004949381327334,1.0,1.0,1.0,1.0091391480544336,0.9960533093359233
3,0.9924273296605544,0.9975374972017014,1.0,1.0,1.0,0.997317081160006,1.0128189041100344
4,0.9923695441807828,0.9925942549371634,1.0,1.0,1.0,0.9938508909430814,1.0079173070670064
5,0.9986807558860131,0.9862084557992313,1.0,1.0,1.0,0.9951849180116566,0.9888157134790375
6,0.9455578623859917,0.9179275561668959,1.0,0.9354838709677419,1.0689655172413794,0.9843976312655187,1.026673109586595
7,0.9775479752947731,0.9642857142857143,0.95,1.0,0.95,0.99516842001021,1.009089231773599
8,0.9833408084354363,0.9637399637399637,1.0,0.9655172413793104,1.0357142857142858,0.9922669752484259,0.9966708192281336
9,1.001453343359091,0.9970438054286482,1.0,1.0,1.0,1.0202061946845282,0.9941520171098912
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
